Measurement Name :,0723_Run2,,Generated On :,"23/07/2020, 18:26:28",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
23.07.20 18:23:25,25.1,212.92,216.99,213.23,215.73,217.3,209.19,214.79,211.67,215.42,215.11,218.24,215.73,213.85,208.88,213.23,207.64,213.54,216.04,200.25,209.5,217.93,215.11,216.36,203.32,,27,965,34,27.86,
23.07.20 18:23:40,25.35,212.92,217.3,212.92,216.36,216.99,208.26,214.79,211.36,215.42,215.73,217.61,215.42,214.17,209.5,213.85,207.64,214.48,216.04,199.94,209.5,217.93,214.79,216.99,203.63,,27,965,34,27.85,
23.07.20 18:23:55,25.6,213.54,217.3,211.98,216.67,217.61,208.57,215.42,210.74,214.79,214.79,217.3,215.42,214.17,208.57,213.85,206.71,213.85,216.04,200.25,209.5,217.61,215.42,216.99,203.93,,27,965,34,27.83,
23.07.20 18:24:10,25.85,213.23,216.99,212.29,216.36,217.3,207.95,214.48,211.67,215.42,215.11,216.99,216.04,214.17,207.95,213.85,207.02,213.54,216.67,199.94,210.12,217.93,215.11,216.99,203.32,,27,965,34,27.83,
23.07.20 18:24:25,26.1,213.23,216.67,211.36,216.36,216.99,207.95,214.79,210.12,214.48,215.11,216.67,216.04,214.17,207.95,213.54,207.02,212.61,216.36,199.03,209.81,218.56,214.79,216.99,203.01,,27,965,34,27.82,
23.07.20 18:24:40,26.35,212.92,216.67,210.74,216.36,216.99,207.64,214.79,210.12,215.11,215.42,215.42,215.42,213.85,207.64,212.92,206.09,212.61,216.04,197.5,209.19,218.24,214.79,216.67,201.78,,27,965,34,27.8,
23.07.20 18:24:55,26.6,212.29,217.3,209.81,216.36,216.99,207.02,214.48,208.88,214.48,214.79,214.79,215.11,213.85,207.02,213.54,206.71,211.67,215.42,195.67,209.19,217.61,215.11,216.36,203.01,,27,965,34,27.8,
23.07.20 18:25:10,26.85,212.61,216.67,209.81,216.04,216.99,207.64,214.79,208.88,213.54,214.17,214.79,215.73,214.17,206.71,213.23,207.64,210.43,215.11,195.98,208.88,217.61,214.17,216.36,201.17,,27,965,34,27.79,
23.07.20 18:25:25,27.1,212.61,216.67,208.88,216.04,216.04,206.71,215.11,208.57,213.54,214.79,213.85,215.42,214.17,207.33,213.54,206.4,209.81,215.73,195.98,209.5,217.61,214.48,216.67,201.17,,27,965,34,27.79,
23.07.20 18:25:40,27.35,212.92,216.67,209.19,215.73,216.67,206.09,214.48,207.95,213.23,215.11,213.23,215.11,213.54,205.78,213.23,206.4,209.81,215.73,195.37,208.88,217.3,214.79,216.67,201.48,,27,965,34,27.78,
23.07.20 18:25:55,27.6,212.61,216.36,208.26,215.11,216.99,205.17,214.17,207.33,213.23,214.48,213.23,214.79,213.85,205.78,213.54,205.78,210.74,215.42,195.07,209.19,217.61,214.48,216.67,200.56,,27,965,34,27.78,
