gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Montipora_capitata_HIv3___TS.g32907.t1,47.149735533111404,-3.754349748013969,0.30986342374386516,1466.2795808651529,3.68145504078243e-310,5.90731939620934e-309
Montipora_capitata_HIv3___RNAseq.g33717.t1,110.04598216912977,1.7266545005777247,0.2566283309874515,486.3578533243511,4.787407667166512e-99,2.6457576187572922e-98
Montipora_capitata_HIv3___RNAseq.g34915.t1,220.3798294937756,-0.7916943663936015,0.10785299366819036,727.1871998140814,9.862968081183787e-151,7.650969086911534e-150
Montipora_capitata_HIv3___RNAseq.g27171.t1,45.61967589743543,-0.4050143712730632,0.25294931670902865,54.75540167833003,1.3559039130999391e-8,2.3484730668773555e-8
Montipora_capitata_HIv3___RNAseq.g12155.t2,121.27908777878379,-0.6027542364968779,0.14647422878786714,312.4581921100898,5.927396403742144e-62,2.4055542603513835e-61
Montipora_capitata_HIv3___RNAseq.g45421.t1,135.56531861536632,2.5942879916784425,0.1640589816353533,867.8082635738828,5.328108666018429e-181,4.820929867920302e-180
Montipora_capitata_HIv3___RNAseq.g564.t1,37.36723298573207,4.620285866455655,0.44714029143773515,971.4467978357138,2.4709257250591788e-203,2.475889156646634e-202
Montipora_capitata_HIv3___RNAseq.g36975.t1,14.563651745567606,7.900682775559063,1.0527772772933612,384.9237840116874,2.2508839583600238e-77,1.0544872051557596e-76
Montipora_capitata_HIv3___TS.g40897.t2,13.925089733989179,-4.870239007355899,1.0279343107793353,163.2721204366976,1.5511022329867376e-30,4.257367444750441e-30
Montipora_capitata_HIv3___TS.g48137.t1,9.97392355395275,-2.4044063193480034,1.7727367589579301,77.98246937946237,4.0622905584883647e-13,8.031476749532485e-13
Montipora_capitata_HIv3___RNAseq.10995_t,3.278673542788109,4.184503095719977,2.005553080802956,43.63776743342228,1.6457409032120884e-6,2.631213124658903e-6
Montipora_capitata_HIv3___RNAseq.g22148.t1,94.81638023504506,0.19210054699761334,0.17244923112810046,213.32207646064188,5.301830100390241e-41,1.6976806235494624e-40
Montipora_capitata_HIv3___RNAseq.g37581.t1,25.12771953293576,8.217597400536713,1.0675714009781865,819.975034962132,1.0652480378179794e-170,9.182262011935146e-170
Montipora_capitata_HIv3___TS.g36598.t1,2.7751589488112356,-5.536731827799641,1.7398036704487831,66.22255060410798,8.339360922178925e-11,1.5429364273529882e-10
Montipora_capitata_HIv3___TS.g19062.t1,26.876046894106377,-1.9705920652614817,0.8713983213894315,28.95311643555226,6.599462230846393e-4,9.338326559099634e-4
Montipora_capitata_HIv3___RNAseq.g14679.t1,52.40595732141366,2.544178281287089,0.26566955022596955,541.0158775471928,9.38675236044564e-111,5.71019140145243e-110
Montipora_capitata_HIv3___TS.g48827.t1,4.6633818983178115,5.523065037031295,1.2264698792378175,184.56830839157772,5.628660206571075e-35,1.6478085876496541e-34
Montipora_capitata_HIv3___TS.g40670.t1b,219.4434071279842,0.4189934568469842,0.09849657025555879,139.43233760541733,1.351167104245704e-25,3.4418162049313862e-25
Montipora_capitata_HIv3___RNAseq.g45419.t1,241.18534666234615,2.4640776285183055,0.14714363540591752,967.8764136561555,1.4540302561911228e-202,1.4556796796929102e-201
Montipora_capitata_HIv3___RNAseq.g5149.t1,13.67306244445082,7.372236430401882,1.0776554213655867,335.60186073454815,7.165007183860317e-67,3.053645149347304e-66
Montipora_capitata_HIv3___RNAseq.g23107.t1,22.269337332621713,0.7868686508519204,0.41339387252026527,79.65717234077675,1.8904373452490344e-13,3.758923338308869e-13
Montipora_capitata_HIv3___TS.g29222.t1,96.52318559181595,1.4847462198890955,0.18338902591709083,605.5747341690326,1.3319492352693695e-124,8.8383190146012e-124
Montipora_capitata_HIv3___RNAseq.g12684.t1,13.239968598086376,8.1806306878379509,1.55002402482408,89.24378924745452,2.3086169872498015e-15,4.8175268633533954e-15
Montipora_capitata_HIv3___TS.g5114.t3,8.910312241850763,-0.5013776078562115,0.5740002440686414,44.91509672635678,9.566308577068961e-7,1.5449642216316468e-6
Montipora_capitata_HIv3___RNAseq.g14949.t1,59.678595365394884,1.9242320116671565,0.21533538965496427,430.48574205302725,4.245234711941161e-87,2.146565793305462e-86
Montipora_capitata_HIv3___RNAseq.g30417.t1,11.56241288404445,0.7583975128984078,1.595813470315287,526.9618150992459,9.6484804028985e-108,5.714869161716804e-107
Montipora_capitata_HIv3___TS.g4242.t1b,45.86208371577698,0.16185264483154946,0.20149806930844047,178.12066004543829,1.2504031018857386e-33,3.582885811172597e-33
Montipora_capitata_HIv3___TS.g4242.t1a,55.29097778735816,-0.19616448236472972,0.21573279926215527,75.83519207832745,1.0808099423984276e-12,2.11066084581058e-12
Montipora_capitata_HIv3___RNAseq.g19950.t1,42.15384109888103,4.918425129172841,0.812270322036189,119.2381932249998,1.9132403673195145e-21,4.506386108449351e-21
Montipora_capitata_HIv3___RNAseq.g15314.t1,22.38934975315889,3.5863054214517374,0.4421719530615547,501.1760575417162,3.219605502367033e-102,1.82864029349787e-101
Montipora_capitata_HIv3___RNAseq.g4717.t1,8.443379978036214,6.738679927960305,1.2931734015624166,100.07163930044766,1.5218838062487898e-17,3.339743504539993e-17
Montipora_capitata_HIv3___RNAseq.g46805.t1,16.05551236771214,-0.8353294256415171,0.6651524279498013,40.33509696221597,6.606496002460459e-6,1.029701516590529e-5
Montipora_capitata_HIv3___RNAseq.g19883.t1,148.75295244204835,-1.2881516874514536,0.2805187031431185,146.11162699771154,5.628946846578282e-27,1.4620988718766727e-26
Montipora_capitata_HIv3___RNAseq.g29883.t1,11.801095595461737,-1.3185572033571358,0.4798055992380796,61.329400118683395,7.426959576430203e-10,1.3389300317470728e-9
Montipora_capitata_HIv3___RNAseq.g20986.t1,5.589234634884483,5.7068537719913515,1.161055005514958,228.38751439257103,3.5956949820886284e-44,1.2037761461774975e-43
Montipora_capitata_HIv3___RNAseq.g35022.t1,84.09683333527622,-0.9361588656642517,0.17887702776930806,73.2538430784652,3.492265798758595e-12,6.711351006559022e-12
Montipora_capitata_HIv3___RNAseq.g11690.t1,79.29956488470071,-1.3649040159355332,0.18616328144755515,514.5676089837712,4.363026761883795e-105,2.528131618135999e-104
Montipora_capitata_HIv3___RNAseq.g11914.t2,13.839601948915169,-6.761064253719622,1.3932698346019865,118.58826328009275,2.5985752569635204e-21,6.11056649377792e-21
Montipora_capitata_HIv3___RNAseq.g27071.t1,4.591422027393978,5.0578304577264195,1.285314627716593,130.16577828392542,1.0964004730848431e-23,2.695308041076153e-23
Montipora_capitata_HIv3___RNAseq.g33457.t1,18.687294022904304,2.067685791160919,0.5825820392402052,64.14640267627618,2.1139512708383545e-10,3.8712470758704616e-10
Montipora_capitata_HIv3___RNAseq.g19451.t1,20.451832518022876,2.4068290353246216,0.43917427441212453,290.91730825346144,2.2006791475802228e-57,8.532744798982053e-57
Montipora_capitata_HIv3___RNAseq.g46807.t1,9.229006261675803,3.481246041306389,1.188188604948678,52.17994567974418,4.17958180792367e-8,7.096691147300319e-8
Montipora_capitata_HIv3___TS.g34627.t2,18.39362667673732,3.31204479067129,0.7389157705288686,240.6670193076264,9.294783717684243e-47,3.2110525020473148e-46
Montipora_capitata_HIv3___RNAseq.g48851.t1a,7.273881069575734,-2.387824311791886,0.8215597988163504,107.88472677979755,3.960966742811819e-19,8.965115691513118e-19
Montipora_capitata_HIv3___TS.g49104.t1,17.36133094132068,1.4811355242010438,0.42994443517345377,116.22320525140023,7.910695495051611e-21,1.8428306480147642e-20
Montipora_capitata_HIv3___RNAseq.g41286.t1,20.11720634143462,-2.040468082847957,0.4937391769746234,53.484605502657075,2.3652225147966645e-8,4.053809069653739e-8
Montipora_capitata_HIv3___RNAseq.g50135.t1,20.798017996456444,-1.9993432752332894,0.3722915250022922,167.96004436304105,1.641234372034559e-31,4.581479793273113e-31
Montipora_capitata_HIv3___RNAseq.g46764.t1,239.75712181025833,1.1684639597358404,0.17386430191633126,665.7855223405163,1.5613782018913488e-137,1.1196057568937153e-136
Montipora_capitata_HIv3___RNAseq.g3612.t1,6.678843137816353,-0.06499566096557333,0.606861128384422,47.14391347615921,3.6896879882047723e-7,6.056004224369476e-7
Montipora_capitata_HIv3___TS.g6247.t1,2.7797390684592314,-5.044573282423933,1.5218743968754724,92.0817173689895,6.217337559835233e-16,1.3143820494562306e-15
Montipora_capitata_HIv3___RNAseq.g41284.t1,55.84175804161496,0.5486203414993427,0.266196812481609,682.1562082558969,4.7366574586247774e-141,3.463586425927474e-140
Montipora_capitata_HIv3___RNAseq.g26821.t1,16.050821940017645,-0.9240648096523555,0.45282192532642895,38.529280233779104,1.4003910697255117e-5,2.149389530830876e-5
Montipora_capitata_HIv3___RNAseq.g13027.t1,58.11635738090646,9.580737712232114,1.0275038645308456,2204.6105693951076,0,0
Montipora_capitata_HIv3___RNAseq.g6407.t1,117.36481022037776,-1.318309425839578,0.128067223269199,587.3423177416854,1.089671570020052e-120,7.05519295871335e-120
Montipora_capitata_HIv3___RNAseq.g5363.t1,18.9628623655551,2.9523538830157117,0.3672646788448694,206.60212569397575,1.3660325607612249e-39,4.286786534358187e-39
Montipora_capitata_HIv3___RNAseq.g23306.t1,32.82892404956755,-0.9717811136868152,0.38472291200465275,113.54033049711904,2.792079370363085e-20,6.441489365810512e-20
Montipora_capitata_HIv3___RNAseq.g18464.t1,4.236050789007203,-5.6249306912214205,1.3334878621691757,68.21916623471708,3.3987949629637354e-11,6.363311783629722e-11
Montipora_capitata_HIv3___RNAseq.g38955.t1,65.58696261508426,1.6024095235457445,0.25178324417969294,334.75806120882316,1.083033269292518e-66,4.608917173068642e-66
Montipora_capitata_HIv3___RNAseq.g9138.t1,87.9557874848589,-0.3822645726308332,0.21793593718216328,244.97435485827532,1.1472355742018814e-47,4.0043303142130167e-47
Montipora_capitata_HIv3___RNAseq.g46090.t1,90.20315317164996,0.8610217753309289,0.19665914221613126,165.51888555604734,5.287844177344241e-31,1.4639825349100018e-30
Montipora_capitata_HIv3___RNAseq.g49822.t1,12.331066461599407,0.7583817675232035,1.7488298198373695,193.33180440224268,8.263982973955245e-37,2.4781149153211845e-36
Montipora_capitata_HIv3___RNAseq.g23363.t1,41.218013920403386,-0.14743644182482668,0.2668298955842524,110.87500523374388,9.755472296683521e-20,2.2326856904019557e-19
Montipora_capitata_HIv3___RNAseq.g2975.t1b,6.1533308773603625,6.200280350838719,2.02153319238172,44.50550372105985,1.1387333837775304e-6,1.8331258751339422e-6
Montipora_capitata_HIv3___RNAseq.g19191.t1,289.54906313913096,-0.49985184515382614,0.10734354265718138,1447.371017612043,4.490138962869786e-306,7.125223280913562e-305
Montipora_capitata_HIv3___RNAseq.g4734.t1,4.860595374023971,6.318247615387281,1.4993507335637908,41.14760469419133,4.70181813985458e-6,7.3804842685116435e-6
Montipora_capitata_HIv3___TS.g973.t2,44.683925448815295,4.337135824712214,0.4462953393205427,789.7358681020619,3.4421453047150965e-164,2.8700387413514754e-163
Montipora_capitata_HIv3___RNAseq.g45293.t1,16.037319186119507,4.078793597527858,0.6064729457404721,425.8746346080766,4.1010821276040996e-86,2.062766999123272e-85
Montipora_capitata_HIv3___RNAseq.g7034.t1,42.6281978098746,-2.287619950209145,0.4818927746613943,90.46802285892102,1.3114359527688949e-15,2.7521684079234552e-15
Montipora_capitata_HIv3___RNAseq.g41648.t1,61.237981395950065,3.3718231783275203,0.2753806594991762,1148.0140781180244,2.018961006402649e-241,2.4255015315662403e-240
Montipora_capitata_HIv3___RNAseq.g33666.t1,4.3916053440723815,6.072204558119352,1.1890474594857807,143.35089828119118,2.095681629650739e-26,5.401877181977742e-26
Montipora_capitata_HIv3___TS.g7318.t1,59.243294588736944,0.035169100420934886,0.1899943209198773,61.19310881181502,7.891146336474623e-10,1.4208273998489226e-9
Montipora_capitata_HIv3___RNAseq.g33351.t1,22.49552415397584,-1.7729251681191183,0.2869884836362696,316.02040537627875,1.0386272654599165e-62,4.257295682965925e-62
Montipora_capitata_HIv3___RNAseq.g41251.t1,26.886554914043142,-0.39963526734169597,0.2664366908827264,87.18623170785719,5.963751472273424e-15,1.2306136806005936e-14
Montipora_capitata_HIv3___TS.g10341.t1,298.68745518222823,-2.4110307330415317,0.12577477675377222,3114.7146731943253,0,0
Montipora_capitata_HIv3___TS.g45495.t1,46.84616641932683,6.4178619458597925,1.0451294844354089,1661.323808721499,0,0
Montipora_capitata_HIv3___RNAseq.29896_t,3.805627994370794,-5.525439017265912,1.8517318221905759,37.57621363903746,2.076223602540098e-5,3.1634147930866594e-5
Montipora_capitata_HIv3___TS.g27679.t3,457.384027298649,-0.6760577916834158,0.10212145060415215,744.1599786588267,2.2049060389344267e-154,1.749438933934625e-153
Montipora_capitata_HIv3___RNAseq.g45030.t1,27.964477392038887,5.567104581689498,0.7972680790185377,201.77279640788385,1.4078009127244727e-38,4.340687952617005e-38
Montipora_capitata_HIv3___RNAseq.g21691.t1,33.6341305622159,-1.2148674203551384,0.3522429706083813,60.39298879717455,1.126072841954588e-9,2.020871846667447e-9
Montipora_capitata_HIv3___RNAseq.5043_t,68.125946167834,1.9969278392765024,0.21460679591184145,333.96947529533975,1.5933740610347943e-66,6.758144400093233e-66
Montipora_capitata_HIv3___RNAseq.g35033.t1,42.49645876508917,3.363903334822618,0.3043909191104951,414.1606498383268,1.3012656851907636e-83,6.435095347497255e-83
Montipora_capitata_HIv3___TS.g48020.t2,284.9373905796797,-1.4446163146228308,0.10042648697906525,1655.5806039871306,0,0
Montipora_capitata_HIv3___RNAseq.g418.t1,20.691891441578065,-0.24142190322642182,0.40668149043267793,55.04002399529446,1.1967490334849357e-8,2.077201461599496e-8
Montipora_capitata_HIv3___RNAseq.g47574.t1,78.16395371474854,9.089045991360765,1.0343702861397162,1698.0551270851447,0,0
Montipora_capitata_HIv3___RNAseq.g39383.t1,22.273489537655234,-7.970884857410358,1.1971443666535846,1172.870594936582,8.71179633711568e-247,1.0701331838943062e-245
Montipora_capitata_HIv3___RNAseq.g35184.t1,13.812287115017757,-7.888454562781378,2.3753016992236313,56.4507181375846,6.437149272426066e-9,1.1265011226745617e-8
Montipora_capitata_HIv3___RNAseq.g26910.t1,22.64343809830144,4.608857156982807,0.6806190331008896,216.02775712051613,1.4317655735751293e-41,4.614226524052658e-41
Montipora_capitata_HIv3___RNAseq.g35031.t1,412.13799288500434,-1.2609934832564513,0.09930054353259826,635.519328033688,4.95709923205444e-131,3.4096402571559103e-130
Montipora_capitata_HIv3___RNAseq.g7245.t1,17.71478406921579,4.632350901343003,0.7663480131192889,222.22497115149366,7.1245562480591835e-43,2.3354295381138003e-42
Montipora_capitata_HIv3___RNAseq.g23294.t1,210.0007220273399,-0.030802110304688442,0.11659191983332964,149.09935800543326,1.3551672755700847e-27,3.557856785495557e-27
Montipora_capitata_HIv3___RNAseq.g27684.t1,12.731138827375538,-1.3665076001254428,1.0790271370750197,30.953414167322762,3.015285269680211e-4,4.340573136642542e-4
Montipora_capitata_HIv3___RNAseq.g16325.t1,4.602936651380765,-1.591389285837957,0.880723597921007,42.559272908200654,2.5965153364432652e-6,4.11007456608907e-6
Montipora_capitata_HIv3___RNAseq.g11842.t2,49.27096369743139,-1.6225609968281332,0.398410462290561,130.3317411286256,1.0135315147655371e-23,2.4953319890354095e-23
Montipora_capitata_HIv3___RNAseq.g14625.t1,16.77033604662638,7.041562265246706,1.0672218709486285,492.9695748778198,1.84002454225843e-100,1.0292833531609443e-99
Montipora_capitata_HIv3___RNAseq.g13233.t1,421.28473963226725,2.805915917079359,0.1416315902110885,1638.0642145933957,0,0
Montipora_capitata_HIv3___RNAseq.g41932.t1,24.503364214892073,3.3037291316044763,0.4741885367228945,155.0695227054897,7.842696090069867e-29,2.0974184671648384e-28
Montipora_capitata_HIv3___RNAseq.g7233.t1,65.99439343094647,2.1414753387060306,0.259899438990652,599.7154309766009,2.4104029618953266e-123,1.5829738512779097e-122
Montipora_capitata_HIv3___RNAseq.g20569.t1,3.8343746863837755,6.32346992240019,1.2798717648450308,74.3613575666468,2.112422795573408e-12,4.084230996564494e-12
Montipora_capitata_HIv3___RNAseq.g33841.t1,568.9212902585373,-10.001679267050289,1.369802521400772,332.5256230713244,3.230727603943574e-66,1.3657383124555865e-65
Montipora_capitata_HIv3___RNAseq.g44476.t1,53.24403111414822,2.1039063243246794,0.25878106152848446,690.5571314156734,7.409441390496625e-143,5.491506529274404e-142
Montipora_capitata_HIv3___RNAseq.g23296.t1,56.11134059059913,1.099210918810874,0.23470304350864504,143.36693954844912,2.0797429149863682e-26,5.361997856997439e-26
Montipora_capitata_HIv3___RNAseq.g33843.t1,42.62024637916873,1.68775835351929,0.277402797632485,416.15576421256986,4.879796788892701e-84,2.4204889130551646e-83
Montipora_capitata_HIv3___TS.g9280.t2,122.86365715214774,2.3322332822093528,0.17460194169822832,821.2048584197682,5.789892228421477e-171,5.0020657783644276e-170
Montipora_capitata_HIv3___RNAseq.g37488.t1,31.89590914582597,2.0000782479095127,0.2624641402268652,277.524641445651,1.5121987737974893e-54,5.714577250256455e-54
Montipora_capitata_HIv3___RNAseq.g14865.t1,21.390789607661077,-1.0401068366183006,0.377102948342786,37.48291109378681,2.1576014608253797e-5,3.2852238301326585e-5
Montipora_capitata_HIv3___RNAseq.g14986.t1,4.199293417656606,5.93894325209085,1.192364756676013,124.97829218250216,1.2752379234433364e-22,3.070473178523693e-22
Montipora_capitata_HIv3___RNAseq.g11610.t1,63.55257013713975,2.941366051768921,0.2557499247655386,1082.5731647621515,2.6692384377963496e-227,3.0141902162241652e-226
Montipora_capitata_HIv3___RNAseq.g9082.t1,8.83240938593646,0.6095803218193213,1.355131090976753,381.90249691537736,9.919787248198194e-77,4.620776252479817e-76
Montipora_capitata_HIv3___TS.g21124.t1,57.301000913543,3.6464186828302134,0.39865430207297115,484.45364825661846,1.2236439010027698e-98,6.739734266060864e-98
Montipora_capitata_HIv3___RNAseq.g6799.t1,39.195527085837185,-1.8137973693610054,0.26984338788025897,362.49263705640556,1.356572275276318e-72,6.120312117280848e-72
Montipora_capitata_HIv3___TS.g47527.t2,88.52474065752483,-0.01062072437960636,0.182645142413928,57.13267104537039,4.766369908387519e-9,8.383345386927794e-9
Montipora_capitata_HIv3___RNAseq.g3249.t1,640.1301548843239,-1.884719690641234,0.08151058527084537,3588.509116469342,0,0
Montipora_capitata_HIv3___RNAseq.g12089.t1,50.08140890173768,0.9955346707478094,0.3019613271257912,204.5088660249097,3.7556068716638776e-39,1.1676985809918609e-38
Montipora_capitata_HIv3___TS.g44923.t1,82.20173475253932,-1.5150844428787873,0.1949203662611867,639.3611040814643,7.41530018564096e-132,5.125044519871008e-131
Montipora_capitata_HIv3___RNAseq.g44115.t1,46.95924837073381,2.4242457578194108,0.4189390186553028,168.40098632280495,1.3284901237767866e-31,3.712976172981991e-31
Montipora_capitata_HIv3___RNAseq.g20951.t1,81.93078716399938,0.1994560082658227,0.19053754532500305,49.1208416230092,1.5754422274598677e-7,2.620331788293282e-7
Montipora_capitata_HIv3___RNAseq.g20453.t1,405.68097307402945,0.4777322401035204,0.1385595272466373,248.44855910421597,2.1206482454599392e-48,7.447259663349214e-48
Montipora_capitata_HIv3___RNAseq.g30375.t1,9.480029829447032,-2.920490853305402,1.2893862873907274,196.89732915581624,1.4805883606836131e-37,4.490296130616731e-37
Montipora_capitata_HIv3___RNAseq.g10726.t1,120.51630997807646,-2.036659356355667,0.1643066666951291,1001.7320508122198,7.295744002947472e-210,7.554519038431078e-209
Montipora_capitata_HIv3___RNAseq.g26672.t1,4.725311510992811,-4.0749282814732135,1.670873129992666,30.81967014223673,3.178706121742046e-4,4.571232807062734e-4
Montipora_capitata_HIv3___TS.g36433.t2,37.59689604465664,-1.4395500342018712,0.2537008040869761,172.96273800468532,1.489120893663212e-32,4.2101242023159264e-32
Montipora_capitata_HIv3___RNAseq.g23728.t1,6.31972998036311,3.4068245690011376,0.8394033531833236,100.33897722953913,1.3436984880389085e-17,2.953305125147586e-17
Montipora_capitata_HIv3___RNAseq.g39642.t1,34.70038565263245,-0.9163303943269336,0.27094567095025346,99.04980703748708,2.449013584763652e-17,5.34478464104877e-17
Montipora_capitata_HIv3___RNAseq.g16327.t1,80.57632999404316,2.1069860978924733,0.6817878527236251,74.48756276137323,1.994717583247733e-12,3.862513895797678e-12
Montipora_capitata_HIv3___RNAseq.g42270.t1,51.3618322481109,9.632879081527527,1.080882657013098,1119.8858742712684,2.3738288970971223e-235,2.7705939914949426e-234
Montipora_capitata_HIv3___RNAseq.g3385.t1,5.013737073813916,-0.5294014445150166,1.8914402566142714,32.39820932109052,1.6990264647963582e-4,2.4790704095903115e-4
Montipora_capitata_HIv3___RNAseq.g26547.t1,12.7136983003575,1.1765202058079336,1.4353368101592374,675.5958858350627,1.2172573857278336e-139,8.838983535731288e-139
Montipora_capitata_HIv3___RNAseq.g50164.t2,104.07306486293415,-3.3066444622319846,0.18600696853843698,2734.663833590915,0,0
Montipora_capitata_HIv3___RNAseq.g20147.t1,7.469264559757002,6.735114408608156,1.215780364721479,148.8354546619114,1.5368901908824923e-27,4.027579068066431e-27
Montipora_capitata_HIv3___RNAseq.g30350.t1,9.117381229621467,4.914992663384227,1.2934652874353458,178.98847918042887,8.23965708215067e-34,2.3680757941762188e-33
Montipora_capitata_HIv3___RNAseq.g22931.t1,26.03298256804046,8.513578284929014,1.0626174635710497,959.8513347999394,7.80850245030059e-201,7.749736039126183e-200
Montipora_capitata_HIv3___RNAseq.g50449.t1,87.11089564229344,7.04393653493861,1.0394800709504208,2179.525208406986,0,0
Montipora_capitata_HIv3___RNAseq.g33455.t1,45.309456395049004,-0.7754439142293323,0.3444096840384699,35.830360239284744,4.2490540135407804e-5,6.384153574823648e-5
Montipora_capitata_HIv3___RNAseq.g47962.t1,15.091292462918414,-7.4128700312817095,1.4610288406884333,81.77386162617407,7.174141307481704e-14,1.4412348664110944e-13
Montipora_capitata_HIv3___TS.g41512.t1,1246.3278844228857,6.306968520490175,0.18136249931705142,5926.359639641599,0,0
Montipora_capitata_HIv3___RNAseq.g19835.t1d,6.261306005369739,6.2650517219580415,1.6723392148226952,81.10160735592204,9.761563566741311e-14,1.9545273787298965e-13
Montipora_capitata_HIv3___RNAseq.g20745.t1,4.6868371057210005,5.053310002335522,1.7986221732969019,51.09680948192994,6.694983495019271e-8,1.1284199447385942e-7
Montipora_capitata_HIv3___RNAseq.g938.t1,41.61718671320979,1.2613180801010837,0.3217977039549088,116.36485043609844,7.400747004901607e-21,1.7257880160007346e-20
Montipora_capitata_HIv3___RNAseq.g3231.t1,9.716604225835333,4.874331178090266,1.0770457047322748,132.23311685476205,4.1174758271430605e-24,1.0216219758826196e-23
Montipora_capitata_HIv3___RNAseq.g12957.t1,326.01434958560185,-0.27970149769421765,0.09097564797677335,500.7916433079966,3.891486132708775e-102,2.209154893645115e-101
Montipora_capitata_HIv3___RNAseq.g41016.t1,6.698851888897098,0.7584051425205257,1.6213289537014544,400.4939213977849,1.0747451623390337e-80,5.167875627626041e-80
Montipora_capitata_HIv3___RNAseq.g11477.t1,41.89408338671543,-1.080506518357873,0.2302310829157262,204.95684680947846,3.024791133419396e-39,9.422598065088441e-39
Montipora_capitata_HIv3___RNAseq.g34126.t1,18.075721915319164,7.5180822734375825,1.2777272333893737,289.34787573683707,4.7335777025719637e-57,1.8291794200609006e-56
Montipora_capitata_HIv3___RNAseq.g24514.t1,258.38545430516734,-6.289840517896342,0.3074979933766238,6041.060299439283,0,0
Montipora_capitata_HIv3___RNAseq.g29378.t1,213.6245452424027,-0.2986150235069638,0.10072009626323657,200.02887842176187,3.2671329452087674e-38,1.0006357789743776e-37
Montipora_capitata_HIv3___RNAseq.g26867.t1,35.335534802345826,0.6458481321122704,0.2282320605792902,182.64977285862182,1.4167803539560399e-34,4.1234705735509e-34
Montipora_capitata_HIv3___RNAseq.g43862.t1,39.08714420820733,7.062784971735812,1.043050930851262,857.3086344625592,9.729232371742792e-179,8.713776971194774e-178
Montipora_capitata_HIv3___RNAseq.g47655.t1,30.600507622102256,-1.2043717595015506,0.23785206793348074,256.9336839023046,3.424398842746001e-50,1.2258386247371255e-49
Montipora_capitata_HIv3___RNAseq.g13310.t1,5.781584419408216,7.010139447613204,1.160368361406091,155.76584391199046,5.623181568166368e-29,1.5087643155185392e-28
Montipora_capitata_HIv3___RNAseq.g6389.t1,2.418804556580389,-0.8966608357934694,0.8591072691045656,44.17644448937446,1.3095919704413251e-6,2.10345074574735e-6
Montipora_capitata_HIv3___RNAseq.g20892.t1,10.835444720041757,2.3522327298309498,0.6760698414661809,67.5948597764031,4.5013783193183716e-11,8.39199113707177e-11
Montipora_capitata_HIv3___RNAseq.g11421.t1,5.590408826870042,-0.9658903745808805,0.8022374060667143,34.85721101044854,6.31392944932461e-5,9.413867780649934e-5
Montipora_capitata_HIv3___RNAseq.g50313.t1,36.078698738825004,-1.885587330904511,0.2867580623423284,525.4870702798174,1.99734036376605e-107,1.1793868241630414e-106
Montipora_capitata_HIv3___RNAseq.g5546.t1,23.144376055344235,0.4584413370129204,0.35911786603053286,30.69591044194712,3.3376390885690726e-4,4.791982638362279e-4
Montipora_capitata_HIv3___RNAseq.g50119.t1a,19.208910880747144,-2.8680707634400795,0.7416042500519736,31.830464770278695,2.130199917492089e-4,3.0916867366713143e-4
Montipora_capitata_HIv3___RNAseq.g24777.t1,207.5386224955699,11.58035666016607,1.0285554078147507,4257.268740817773,0,0
Montipora_capitata_HIv3___RNAseq.g44054.t1,12.346071256411934,5.308256257469712,1.071902774098969,178.56292221043188,1.01097525563917e-33,2.9026324093964456e-33
Montipora_capitata_HIv3___RNAseq.g40595.t1,82.8906565521748,2.1544861107839615,0.19806601154638556,593.8937300476238,4.2803392783877684e-122,2.787079031835577e-121
Montipora_capitata_HIv3___RNAseq.10207_t,2160.368455288084,2.949130132383511,0.1531462356001443,1746.8283534256007,0,0
Montipora_capitata_HIv3___RNAseq.g6718.t1,29.565549063867277,-2.2603224296826405,0.36046303265872714,87.6338892506289,4.851908548005117e-15,1.0037134289805755e-14
Montipora_capitata_HIv3___RNAseq.g44056.t1,55.83302340665201,1.9824579261121293,0.32093706667808314,448.77329184846496,5.245172911704844e-91,2.7390132578505093e-90
Montipora_capitata_HIv3___TS.g10333.t2,4.264017819306798,5.8612519191146335,1.1726799956755019,215.60599596196175,1.7559557345680755e-41,5.647905843201438e-41
Montipora_capitata_HIv3___RNAseq.g41024.t1,143.55896146709162,4.175695117939426,0.295582771140305,1744.8762455628937,0,0
Montipora_capitata_HIv3___RNAseq.g22809.t1,10.890099748162887,1.1901636386907635,0.9765087709366008,333.035096700316,2.517575749486561e-66,1.0662291094078744e-65
Montipora_capitata_HIv3___RNAseq.g45989.t1,48.92291233617423,1.3370927664969696,0.2205567611021593,325.18644651475597,1.1729138097198244e-64,4.889840166757102e-64
Montipora_capitata_HIv3___RNAseq.g30063.t1,38.46126538551837,-1.5587060845597338,0.2521998787037546,139.28825697262528,1.4469292101579657e-25,3.6841142539152997e-25
Montipora_capitata_HIv3___RNAseq.g2912.t1,71.94785715156044,-0.8896743081357429,0.19506188055055135,271.6182750656881,2.6896876001059738e-53,1.000284792091275e-52
Montipora_capitata_HIv3___RNAseq.g17210.t1,27.973056072025578,2.7868709459220007,0.46614993374675273,278.69858074385445,8.532195411196392e-55,3.231755627357418e-54
Montipora_capitata_HIv3___RNAseq.g45403.t1,56.817904285475784,1.4583063250416344,0.2289280652536119,266.1720432432676,3.817505452989244e-52,1.4019923195309088e-51
Montipora_capitata_HIv3___RNAseq.g33304.t1,12.104269068956949,4.4518372437732765,0.9039390942244628,110.06473167761561,1.4264447288047594e-19,3.2529517737183473e-19
