Measurement Name :,0728_Run3,,Generated On :,"28/07/2020, 11:28:16",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.07.20 11:19:08,25.25,185.89,228.62,234.15,225.06,225.39,212.6,223.45,236.77,248.68,225.06,157.55,224.74,226.68,235.79,225.06,153.47,205.35,223.77,214.5,217.68,225.39,186.5,229.59,233.83,,26.2,965,34,26.66,
28.07.20 11:19:24,25.52,184.36,227.97,233.17,225.39,225.71,212.6,222.81,236.44,248.68,224.74,157.26,224.1,226.68,234.81,224.1,153.47,204.1,224.1,214.5,217.37,226.03,183.15,229.27,233.5,,26.2,965,34,26.65,
28.07.20 11:19:39,25.77,183.45,227.32,233.17,225.06,225.71,212.91,222.81,235.79,248.68,225.06,154.63,224.74,227,235.46,225.06,154.34,202.85,224.1,214.82,218,225.71,182.54,229.59,233.17,,26.2,965,34,26.64,
28.07.20 11:19:54,26.02,182.24,227.65,232.52,225.06,225.39,212.91,222.81,234.81,248.35,224.42,154.05,223.45,226.68,235.46,224.1,152.89,201.6,223.77,214.18,217.05,225.06,180.73,228.94,231.22,,26.2,965,34,26.63,
28.07.20 11:20:09,26.27,182.54,227.32,232.2,225.06,224.74,212.6,222.81,234.48,248.02,224.1,153.47,223.77,226.35,234.81,224.74,151.15,200.36,223.45,214.18,217.05,225.06,179.52,228.94,230.89,,26.2,965,34,26.63,
28.07.20 11:20:24,26.52,182.54,227.97,231.87,224.74,224.74,211.96,222.81,234.15,247.68,224.1,152.31,223.77,226.35,234.81,224.42,151.73,200.67,223.45,214.18,217.68,225.06,177.11,228.94,229.92,,26.2,965,34,26.61,
28.07.20 11:20:39,26.77,181.64,227.65,231.54,224.1,226.03,212.28,222.17,233.5,247.02,225.06,151.15,224.1,227.32,235.46,224.74,151.15,201.29,223.77,214.5,217.37,225.06,176.21,228.94,230.24,,26.2,965,34,26.6,
28.07.20 11:20:55,27.03,180.43,227.32,230.89,224.74,225.39,211.96,222.49,233.83,246.02,224.42,149.71,223.77,226.68,235.13,225.39,150.57,199.11,223.77,214.5,216.73,224.74,175.91,228.94,229.59,,26.2,965,34,26.6,
28.07.20 11:21:10,27.28,179.22,227.65,229.92,225.06,225.39,211.65,222.17,233.17,245.35,224.42,149.42,223.77,227,235.13,224.42,149.13,197.56,223.45,213.55,216.41,225.06,176.21,228.94,228.94,,26.2,965,34,26.58,
28.07.20 11:21:25,27.53,178.92,227,230.24,224.74,225.06,211.65,222.49,232.2,244.36,223.77,149.13,224.1,226.35,234.48,224.74,148.84,197.56,223.45,213.23,216.41,224.74,176.51,228.62,229.59,,26.2,965,34,26.55,
28.07.20 11:21:40,27.78,178.31,227.97,229.59,224.42,225.06,211.33,222.17,232.85,245.02,224.1,147.11,223.77,226.35,233.83,225.06,147.69,195.09,223.77,213.55,216.41,225.71,175.61,228.62,228.94,,26.2,965,34,26.55,
28.07.20 11:21:55,28.03,177.11,227.32,229.27,225.06,225.06,211.96,221.85,231.87,244.69,224.42,147.69,223.77,226.68,233.5,225.06,146.54,197.56,223.77,213.55,217.05,225.06,176.51,228.94,229.27,,26.2,965,34,26.55,
28.07.20 11:22:10,28.28,177.11,227.32,229.59,224.74,225.06,211.65,223.13,231.54,243.36,224.1,146.54,223.77,226.68,234.15,224.74,146.25,195.09,223.13,213.23,217.05,224.42,174.11,228.94,228.94,,26.2,965,34,26.54,
28.07.20 11:22:25,28.53,176.51,227.32,229.27,225.06,224.42,211.33,222.17,231.22,244.03,224.42,145.96,223.13,227,232.85,225.06,145.67,193.85,223.13,213.55,217.05,224.74,173.51,228.62,228.94,,26.2,965,34,26.54,
28.07.20 11:22:40,28.78,175.61,227.65,229.27,225.06,224.1,211.33,222.17,231.54,243.7,224.42,144.81,223.45,227,233.17,224.42,143.95,192.93,223.45,213.23,216.73,225.39,171.72,228.94,229.59,,26.2,965,34,26.53,
28.07.20 11:22:56,29.05,175.61,227.65,228.94,224.42,225.06,211.96,221.85,231.54,242.7,224.74,144.24,224.1,226.68,232.2,224.74,144.53,192.62,223.13,213.55,216.73,224.1,169.93,228.62,228.94,,26.2,965,34,26.51,
28.07.20 11:23:11,29.3,175.31,227.97,227.97,224.74,225.06,211.96,222.81,231.22,242.37,224.42,144.53,223.45,227,231.54,225.71,143.1,192.62,223.77,213.87,216.73,224.42,167.26,229.27,228.94,,26.2,965,34,26.5,
28.07.20 11:23:26,29.55,175.01,227.65,227,224.74,225.06,211.33,222.17,231.54,241.71,224.1,144.24,222.81,226.68,229.59,224.42,142.24,192.31,223.45,213.23,217.37,223.77,166.07,228.94,228.62,,26.2,965,34,26.5,
28.07.20 11:23:41,29.8,174.11,227.32,226.68,224.1,224.1,211.33,222.49,230.57,241.38,224.1,142.52,222.81,227,229.27,224.42,140.24,190.78,223.77,212.91,215.77,224.1,166.37,228.94,228.62,,26.2,965,34,26.47,
28.07.20 11:23:56,30.05,174.11,227.32,226.35,224.1,225.06,211.65,222.17,230.24,241.05,224.1,141.67,223.13,227,229.59,224.74,139.1,189.55,222.81,212.91,216.73,224.42,165.78,228.94,228.3,,26.2,965,34,26.47,
28.07.20 11:24:11,30.3,172.91,227,225.71,224.42,224.74,211.33,222.17,229.27,240.39,224.42,141.1,223.13,227,229.92,224.74,136.27,190.16,223.45,213.55,216.41,223.77,163.71,228.62,228.62,,26.2,965,34,26.47,
28.07.20 11:24:26,30.55,173.21,227.97,226.03,224.74,224.1,211.33,222.49,229.59,240.06,223.45,142.52,223.77,227,229.92,225.39,137.4,189.25,223.45,213.55,216.41,224.42,163.71,228.62,227.32,,26.2,965,34,26.47,
28.07.20 11:24:42,30.82,172.91,227.32,225.39,224.42,224.42,211.65,222.49,229.59,240.39,223.77,139.67,224.1,226.68,230.57,225.06,136.55,190.47,223.13,213.87,217.68,224.1,164.3,228.62,228.62,,26.2,965,34,26.46,
28.07.20 11:24:57,31.07,172.91,227.65,224.74,224.42,224.42,211.33,222.81,228.62,240.06,224.1,138.54,222.49,226.68,228.94,224.74,135.42,188.02,222.81,213.55,215.77,224.1,163.42,228.62,227,,26.2,965,34,26.43,
28.07.20 11:25:12,31.32,172.61,227.65,225.06,223.77,225.06,211.33,222.17,228.94,239.73,223.77,138.25,223.45,227,229.59,225.06,135.14,187.41,223.77,213.23,216.73,224.42,162.83,228.62,227,,26.2,965,34,26.43,
28.07.20 11:25:27,31.57,171.72,227.32,224.74,224.42,223.77,211.02,221.85,228.3,239.73,224.1,139.39,223.13,226.68,228.94,225.06,135.14,187.72,223.13,213.55,216.73,223.77,160.48,228.94,226.35,,26.2,965,34,26.41,
28.07.20 11:25:42,31.82,171.72,227.97,224.42,224.42,225.06,211.33,221.85,227.65,238.74,223.45,137.68,223.45,227,229.59,224.74,133.72,187.11,223.13,213.23,216.73,224.1,161.06,228.3,225.39,,26.2,965,34,26.41,
28.07.20 11:25:57,32.07,171.72,227.65,225.06,224.1,224.42,211.33,221.85,227.65,238.09,224.1,136.83,223.45,227,229.27,225.39,134.01,187.11,223.13,213.87,216.41,224.42,160.18,228.62,226.68,,26.2,965,34,26.41,
28.07.20 11:26:13,32.33,170.23,226.68,224.42,224.1,224.1,210.38,221.85,227.97,237.76,223.77,137.97,223.45,227,229.92,224.74,133.44,187.72,223.45,213.23,215.77,223.77,161.94,228.3,225.39,,26.2,965,34,26.4,
28.07.20 11:26:28,32.58,169.63,227.32,224.74,224.1,224.42,211.02,221.85,226.68,237.43,223.45,136.55,223.13,226.68,229.27,224.74,132.88,188.02,223.45,212.91,216.09,223.45,160.48,228.3,226.03,,26.2,965,34,26.39,
28.07.20 11:26:43,32.83,168.44,227,224.1,224.1,224.42,210.7,221.85,227.65,237.76,224.1,135.42,222.49,226.68,229.27,225.39,133.16,188.33,223.13,213.23,216.41,224.42,161.06,228.62,225.06,,26.2,965,34,26.39,
28.07.20 11:26:58,33.08,167.26,227.65,223.77,224.74,224.42,211.65,222.17,227.32,236.44,223.77,135.14,223.13,227,228.3,225.39,133.44,188.94,223.77,213.55,216.41,223.45,160.18,228.3,225.39,,26.2,965,34,26.39,
28.07.20 11:27:13,33.33,167.26,227.32,223.13,224.42,224.1,211.33,221.85,227.97,236.44,224.1,135.7,223.13,226.35,227.32,225.06,134.57,188.02,223.45,212.91,217.05,223.77,159.89,228.62,225.06,,26.2,965,34,26.38,
28.07.20 11:27:28,33.58,166.96,227.65,222.49,224.1,224.1,210.38,221.52,227.32,237.43,223.77,134.85,223.45,227,227,225.06,134.01,187.41,223.45,213.55,217.05,224.1,158.72,228.3,224.1,,26.2,965,34,26.36,
28.07.20 11:27:44,33.85,166.07,227.32,223.13,224.74,224.1,211.33,221.2,226.68,236.77,224.1,133.72,223.77,226.68,227.65,225.39,132.32,187.11,223.45,213.55,216.73,224.1,158.13,228.3,223.45,,26.2,965,34,26.36,
