Measurement Name :,0728_Run4,,Generated On :,"28/07/2020, 12:23:13",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
28.07.20 12:09:16,24.93,251.14,234.33,204.07,231.4,230.75,258.86,226.88,219.83,219.19,232.7,259.53,229.14,232.38,129.23,232.7,229.14,219.19,229.46,173.6,221.42,229.78,250.14,234.33,204.38,,26.4,965,34,27.53,
28.07.20 12:09:31,25.18,250.47,234,203.13,230.75,230.75,258.86,227.52,220.46,216.96,232.7,259.19,228.81,232.38,127.28,232.38,229.14,219.51,230.11,174.2,220.78,229.46,249.47,234.98,203.76,,26.4,965,34,27.51,
28.07.20 12:09:46,25.43,250.8,234.33,202.51,231.73,231.08,258.52,227.2,220.46,217.6,232.7,257.84,229.78,232.05,125.06,232.38,228.81,219.83,230.75,173.31,221.1,230.11,250.47,234.65,202.51,,26.4,965,34,27.5,
28.07.20 12:10:02,25.7,251.14,234.65,202.2,231.08,230.75,258.52,226.88,220.46,215.69,232.7,256.83,229.14,232.7,124.78,232.7,228.17,219.19,230.43,171.82,221.42,229.46,249.47,234.65,200.96,,26.4,965,34,27.47,
28.07.20 12:10:17,25.95,250.14,233.68,202.51,230.43,230.75,257.51,227.2,219.51,216.01,232.38,256.83,228.49,232.38,122.57,232.05,227.84,219.51,229.78,171.82,220.78,228.81,249.14,234.33,198.79,,26.4,965,34,27.47,
28.07.20 12:10:32,26.2,249.8,234,201.27,231.08,230.75,257.84,227.2,220.46,215.69,232.7,257.17,229.14,232.7,122.29,232.05,227.52,219.83,230.11,171.82,221.42,229.46,249.14,234.65,198.79,,26.4,965,34,27.46,
28.07.20 12:10:47,26.45,248.47,233.35,201.27,230.11,230.43,256.5,226.23,220.15,214.43,232.38,256.16,228.49,231.4,122.29,231.73,226.88,219.51,230.11,170.04,220.78,229.14,248.47,234.33,198.17,,26.4,965,34,27.43,
28.07.20 12:11:02,26.7,248.47,233.35,198.17,230.75,230.43,256.5,226.88,219.83,214.11,232.38,256.5,228.81,231.4,121.47,231.4,224.95,218.87,229.46,169.74,220.78,228.81,247.81,234.33,197.56,,26.4,965,34,27.41,
28.07.20 12:11:17,26.95,249.14,233.68,198.79,231.4,230.43,255.15,226.88,220.46,214.43,232.05,255.83,228.49,231.4,122.29,231.73,224.95,219.19,229.46,168.26,220.78,228.81,246.81,234,196.32,,26.4,965,34,27.43,
28.07.20 12:11:32,27.2,248.47,233.68,197.56,231.73,230.43,255.15,226.88,220.15,212.85,232.7,256.16,229.14,232.38,120.64,232.38,224.3,219.19,229.46,167.67,220.78,229.46,246.81,234.65,194.78,,26.4,965,34,27.4,
28.07.20 12:11:47,27.45,248.14,233.35,196.94,231.4,230.75,255.15,227.2,219.83,212.53,232.38,254.82,228.17,232.05,122.57,232.05,224.95,219.51,230.11,167.38,221.1,228.81,246.15,234.65,193.86,,26.4,965,34,27.4,
28.07.20 12:12:02,27.7,247.81,234,195.71,231.4,230.11,253.81,226.55,219.51,210.96,231.73,254.15,228.81,231.73,121.74,231.4,224.95,219.19,229.78,167.67,221.1,228.49,245.82,234,192.64,,26.4,965,34,27.39,
28.07.20 12:12:17,27.95,247.81,233.68,194.17,231.08,231.08,252.14,227.2,220.46,210.33,232.05,253.48,228.49,231.73,120.37,231.4,224.3,218.87,230.11,166.79,220.78,228.81,245.82,234.65,190.19,,26.4,965,34,27.36,
28.07.20 12:12:32,28.2,248.14,233.35,194.17,231.4,230.75,251.47,226.88,219.83,209.7,232.7,253.14,229.14,232.05,118.17,231.4,224.63,219.19,230.11,167.67,220.78,228.81,245.82,234,189.58,,26.4,965,34,27.36,
28.07.20 12:12:47,28.45,247.15,233.02,193.86,230.43,230.43,250.47,226.55,219.19,208.76,232.05,252.47,228.49,231.08,120.09,230.75,224.3,219.19,229.46,167.08,220.78,228.49,245.16,233.68,188.36,,26.4,965,34,27.35,
28.07.20 12:13:02,28.7,246.48,233.02,193.56,231.08,230.11,250.47,226.55,219.51,208.13,232.05,252.47,228.81,231.73,118.44,231.73,224.3,218.23,229.46,166.2,220.46,227.84,245.16,234,187.45,,26.4,965,34,27.33,
28.07.20 12:13:17,28.95,245.82,232.7,193.25,230.75,230.75,249.47,226.55,219.19,207.5,231.73,252.14,228.81,231.73,115.98,231.4,224.3,218.87,229.14,163.85,219.83,228.81,243.84,233.35,186.23,,26.4,965,34,27.32,
28.07.20 12:13:33,29.22,246.15,233.02,191.72,231.08,230.43,248.81,226.23,218.55,207.5,231.73,251.47,228.17,230.75,114.89,231.4,223.66,218.55,229.46,163.55,220.46,228.49,242.52,233.68,185.63,,26.4,965,34,27.29,
28.07.20 12:13:48,29.47,245.49,233.02,191.11,230.75,230.11,248.47,225.59,219.19,207.82,232.05,251.81,228.81,232.05,114.61,230.75,223.02,218.55,228.81,162.38,220.78,228.81,242.85,234,185.32,,26.4,965,34,27.3,
28.07.20 12:14:03,29.72,245.82,233.02,190.49,230.75,230.11,247.48,226.23,219.19,206.25,232.38,250.8,228.49,231.4,112.16,230.75,223.66,218.55,229.14,162.67,220.46,228.81,242.85,233.35,183.51,,26.4,965,34,27.29,
28.07.20 12:14:18,29.97,245.49,233.02,190.19,230.75,230.43,248.14,225.91,219.19,205.94,231.4,250.8,228.49,231.08,111.89,231.08,223.02,218.55,229.46,160.04,220.78,228.49,242.19,233.35,182.6,,26.4,965,34,27.28,
28.07.20 12:14:33,30.22,243.84,232.38,188.97,230.75,229.78,247.48,226.55,219.19,205,231.4,249.8,227.52,231.08,112.43,231.4,223.02,218.55,229.14,157.71,220.46,227.84,241.86,233.35,181.39,,26.4,965,34,27.26,
28.07.20 12:14:48,30.47,245.16,232.05,188.06,230.75,229.78,246.81,225.91,218.87,204.69,231.08,248.81,227.84,231.08,110.81,229.78,222.06,218.23,229.14,157.13,219.51,227.52,241.2,233.02,180.49,,26.4,965,34,27.25,
28.07.20 12:15:03,30.72,244.83,232.7,186.54,230.75,230.11,247.15,225.91,218.87,204.69,231.4,249.14,228.81,232.05,111.08,230.75,223.66,218.23,229.14,156.26,220.15,228.17,241.2,233.35,180.19,,26.4,965,34,27.24,
28.07.20 12:15:18,30.97,244.5,232.38,185.32,230.11,229.46,246.15,225.91,218.55,202.51,230.43,248.47,228.17,231.08,109.99,230.75,221.74,217.92,228.17,154.52,219.51,228.17,240.21,232.05,178.09,,26.4,965,34,27.22,
28.07.20 12:15:33,31.22,243.84,232.7,184.72,230.43,229.78,245.49,226.23,218.87,202.51,231.73,248.47,227.84,231.73,110.81,230.43,222.06,218.87,229.46,156.26,220.78,227.84,240.87,233.02,176.89,,26.4,965,34,27.22,
28.07.20 12:15:48,31.47,243.51,231.73,183.81,229.78,230.11,243.51,225.59,218.87,202.2,230.75,248.14,228.17,230.75,109.18,230.11,221.42,218.23,228.81,153.65,220.46,227.52,241.2,232.7,176.59,,26.4,965,34,27.19,
28.07.20 12:16:03,31.72,243.18,233.02,183.51,230.43,230.11,243.51,226.23,218.87,202.51,231.4,248.47,228.17,231.08,111.08,230.43,221.42,217.6,229.14,153.07,220.46,227.84,240.87,233.35,177.79,,26.4,965,34,27.18,
28.07.20 12:16:19,31.98,242.85,232.05,182,229.78,229.14,242.19,224.95,218.23,201.27,230.43,247.48,227.52,231.08,108.91,230.11,220.78,217.6,228.81,151.63,219.51,226.88,238.9,232.7,175.69,,26.4,965,34,27.19,
28.07.20 12:16:34,32.23,242.52,231.73,181.39,229.78,230.11,243.18,225.59,218.23,201.27,230.43,246.81,227.84,231.73,107.83,230.43,220.46,217.92,228.81,152.78,219.83,226.88,238.9,232.38,175.1,,26.4,965,34,27.18,
28.07.20 12:16:49,32.48,241.86,232.05,180.49,230.43,230.11,242.52,225.59,217.92,200.65,230.43,246.48,227.52,231.4,107.29,230.11,220.15,217.28,228.49,150.76,220.15,227.2,238.25,232.7,174.2,,26.4,965,34,27.16,
28.07.20 12:17:04,32.73,241.53,231.73,181.09,229.14,230.11,241.86,225.27,218.23,200.03,230.11,245.16,227.2,231.08,105.67,229.46,219.83,217.6,228.49,150.47,219.19,226.88,237.92,232.05,173.6,,26.4,965,34,27.16,
28.07.20 12:17:19,32.98,241.2,232.05,180.19,230.43,229.46,241.2,225.59,218.55,199.41,230.11,245.16,227.52,230.75,102.99,229.78,219.83,216.96,229.14,149.32,219.83,228.17,236.61,232.7,172.71,,26.4,965,34,27.15,
28.07.20 12:17:34,33.23,240.87,232.05,179.89,230.11,229.46,240.21,225.59,217.92,198.79,229.78,244.5,227.52,231.08,101.92,229.46,219.83,217.6,228.81,149.61,219.83,227.2,235.96,232.05,170.93,,26.4,965,34,27.14,
28.07.20 12:17:49,33.48,241.53,232.05,179.29,229.78,229.46,241.2,225.91,218.55,197.86,229.78,243.51,227.84,230.75,100.85,230.11,219.83,217.6,229.14,150.76,219.83,227.2,236.28,232.38,170.34,,26.4,965,34,27.13,
28.07.20 12:18:04,33.73,241.53,231.4,178.69,229.46,229.14,240.54,225.27,217.92,196.01,230.11,243.84,227.84,230.75,98.71,229.46,218.55,217.28,228.17,151.34,219.83,227.2,236.28,232.38,170.34,,26.4,965,34,27.11,
28.07.20 12:18:19,33.98,240.87,231.4,178.09,230.11,229.46,240.54,224.95,218.23,197.25,229.78,244.17,227.52,230.75,97.38,229.46,218.87,216.96,228.49,150.47,219.19,226.88,236.61,232.38,170.04,,26.4,965,34,27.11,
28.07.20 12:18:34,34.23,241.53,231.73,177.49,230.11,228.81,240.21,225.27,217.6,195.71,229.78,244.17,227.84,231.08,97.65,229.78,217.92,216.96,228.49,149.32,219.51,227.52,235.96,232.05,170.63,,26.4,965,34,27.08,
28.07.20 12:18:49,34.48,241.53,231.73,176.89,229.78,229.14,239.56,224.95,217.6,194.48,229.46,243.18,226.88,230.11,97.38,228.81,216.33,217.28,228.17,148.75,219.19,227.2,234,232.05,170.93,,26.4,965,34,27.08,
28.07.20 12:19:04,34.73,240.21,232.05,176.89,230.43,229.78,238.9,224.95,218.23,192.94,230.11,242.85,227.84,230.75,97.12,230.11,216.01,217.28,228.81,148.18,219.51,227.52,234,232.38,169.45,,26.4,965,34,27.07,
28.07.20 12:19:20,35,239.56,231.08,175.69,229.46,229.14,238.25,223.98,217.28,191.72,228.49,241.86,226.88,230.75,96.32,229.14,214.74,216.65,228.17,149.04,219.51,226.88,233.02,231.73,168.86,,26.4,965,34,27.07,
28.07.20 12:19:35,35.25,240.54,231.73,176.59,229.46,230.11,239.23,224.95,217.6,192.33,229.78,241.53,226.88,231.08,96.32,229.46,214.74,217.28,228.17,147.32,218.55,227.2,233.68,232.38,168.56,,26.4,965,34,27.05,
28.07.20 12:19:50,35.5,239.56,232.38,174.5,229.78,229.46,237.92,224.95,217.28,191.41,229.78,241.53,226.88,230.75,93.67,229.46,214.43,216.65,228.81,147.6,218.87,226.55,233.35,232.38,168.26,,26.4,965,34,27.04,
28.07.20 12:20:05,35.75,239.23,232.05,175.1,229.78,228.81,237.59,224.95,217.6,191.11,229.14,240.87,227.2,230.11,93.14,229.78,214.43,216.65,228.49,148.18,219.51,226.88,232.38,232.38,167.67,,26.4,965,34,27.03,
28.07.20 12:20:21,36.02,239.23,231.4,173.6,229.46,228.49,236.61,225.27,217.92,189.88,229.78,239.88,227.2,230.75,91.56,230.11,214.11,216.33,228.49,146.74,218.55,226.88,232.38,232.05,168.26,,26.4,965,34,27.01,
28.07.20 12:20:36,36.27,240.21,231.4,173.31,230.11,229.14,236.28,223.98,217.6,189.88,229.14,240.54,227.2,230.75,91.3,230.11,213.79,216.01,228.17,146.17,218.87,226.55,231.4,232.38,166.79,,26.4,965,34,27.01,
28.07.20 12:20:51,36.52,240.21,231.73,172.71,229.46,229.14,236.28,224.3,217.6,189.58,228.81,240.54,226.55,230.43,89.98,229.46,213.48,216.01,228.17,145.31,218.55,226.88,231.73,232.38,166.49,,26.4,965,34,27.01,
28.07.20 12:21:06,36.77,239.56,231.4,171.52,229.78,228.81,236.28,224.3,217.6,188.97,229.14,240.87,226.88,231.4,88.41,229.46,213.16,216.33,228.17,145.03,218.55,226.88,231.08,232.38,166.79,,26.4,965,34,27,
28.07.20 12:21:21,37.02,239.23,231.4,170.93,228.81,228.49,235.3,223.98,216.65,188.06,228.81,240.21,226.88,231.08,88.14,229.46,212.85,216.65,227.84,144.74,218.23,226.88,231.08,232.38,165.9,,26.4,965,34,26.97,
28.07.20 12:21:36,37.27,238.57,232.05,171.23,228.81,229.14,234.33,224.63,216.65,186.84,228.81,239.23,226.88,230.75,88.41,230.11,212.53,216.33,228.17,145.31,217.92,226.23,231.08,232.38,166.49,,26.4,965,34,26.97,
28.07.20 12:21:51,37.52,238.25,231.4,169.74,229.78,229.14,234.33,224.3,216.96,185.93,228.49,238.9,226.88,230.43,86.05,229.78,212.22,215.69,227.52,145.31,218.55,226.55,230.75,232.38,166.49,,26.4,965,34,26.96,
28.07.20 12:22:06,37.77,238.25,231.73,169.45,229.14,228.81,234.33,223.98,216.65,186.23,228.81,238.57,226.88,230.75,85.79,229.78,212.53,216.01,227.84,146.46,218.23,226.88,230.11,232.05,165.9,,26.4,965,34,26.96,
28.07.20 12:22:21,38.02,237.59,231.73,168.56,229.14,228.49,234,223.02,216.65,186.54,228.49,238.57,225.91,230.43,85.01,229.78,211.59,215.06,227.2,145.03,217.92,226.55,229.46,232.05,165.32,,26.4,965,34,26.93,
28.07.20 12:22:37,38.28,238.25,232.05,167.08,229.78,228.17,233.68,224.3,216.96,185.93,228.49,237.92,226.23,230.43,84.22,229.46,211.27,215.69,227.2,143.32,218.23,226.55,228.81,232.38,164.73,,26.4,965,34,26.93,
28.07.20 12:22:52,38.53,238.57,232.38,166.2,229.14,229.46,233.68,223.98,216.65,185.93,228.49,237.59,225.59,230.75,83.96,229.46,209.7,215.38,227.52,142.75,216.96,227.2,228.81,231.73,164.14,,26.4,965,34,26.91,
