,compound,Egg-Fertilized_F1_8,Egg-Fertilized_F2_4,Egg-Fertilized_F3_18,Egg-Fertilized_F4_12,Embryo-1_F5_39,Embryo-1_F6_7,Embryo-1_F7_23,Embryo-1_F8_29,Larvae-1_F9_6,Larvae-1_F10_19,Larvae-1_F11_44,Larvae-1_F12_5,Larvae-2_F15_46,Larvae-2_F16_11,Larvae-3_F17_43,Larvae-3_F18_26,Larvae-3_F19_17,Larvae-3_F20_9,Larvae-4_F23_1,Larvae-4_F24_24,Larvae-5_F25_2,Larvae-5_F26_22,Larvae-5_F27_15,Larvae-5_F28_13,Larvae-6_F31_16,Larvae-6_F32_14,Recruit-1_F33_3,Recruit-1_F34_47,Recruit-1_F35_10,Recruit-1_F36_28,Recruit-1_Plug_20,Recruit-1_Plug_32,Recruit-1_Plug_35,Recruit-1_Plug_37,Recruit-2_F37_45,Recruit-2_F38_27,Recruit-2_F39_21,Recruit-2_F40_25,Recruit-2_Plug_31,Recruit-2_Plug_34,Recruit-2_Plug_40,Recruit-2_Plug_41,Recruit-2_Plug_42,Recruit-3_Plug_30,Recruit-3_Plug_33,Recruit-3_Plug_36,Recruit-3_Plug_38
16,NG-dimethyl-L-arginine,9404.004133,8078.143199,14105.41629,14152.51118,4432.080777,3778.100687,5181.521914,4532.585716,1406.767023,1883.380283,7400.948656,3436.242172,2497.271284,2632.824656,781.4519179,635.4105383,0,892.30367,524.4927036,1210.288596,0,0,0,0,705.1873213,0,0,1709.262294,0,0,1365.845125,1014.436633,1013.509447,1071.035019,0,0,0,0,0,1076.848028,0,0,879.8707318,1073.27252,0,1017.566175,973.8067124
87,Nicotinate,614180.6377,260648.1944,302930.5384,245170.9308,76590.25827,130048.2556,180356.9997,248753.525,68950.50299,55077.84598,43950.20489,20321.25835,15612.9126,12453.07805,5779.662001,8308.221468,6614.741546,19222.4568,12262.05412,14371.68205,6411.38105,3526.268639,7877.307867,13380.38254,5399.395825,7345.850111,10768.96038,17393.19507,9766.796354,6450.613892,14792.49981,26592.25007,14421.71044,15294.81797,9828.348918,11796.65144,9389.076224,7727.121711,7696.45238,14091.17148,24322.17774,13680.57796,15862.42544,20635.33485,11658.26063,12035.43146,7092.277279
116,Norvaline,145217.1479,127256.8656,210025.2997,203116.7959,65225.38761,134635.6802,142094.2273,180270.3708,101716.4016,84863.64708,85099.10542,91738.04328,80422.97229,101155.7483,60896.23874,58493.47167,31134.70465,41674.85407,47905.80258,66307.64341,17491.87186,51595.04743,52695.80179,7752.484274,15907.93192,8343.561198,24701.83784,52473.10304,19921.72368,37421.94738,57578.22528,49340.85823,78679.87189,88981.11064,21097.59433,10808.16558,26636.92133,29899.88086,9756.320455,46719.71259,32150.37707,21412.54242,56971.2873,25018.59091,26076.98896,42328.45168,70810.51049
109,O-Phosphorylethanolamine,167529.4293,137258.2728,279500.8483,242503.5261,105024.247,78473.00327,109731.7727,125040.5152,41655.6595,51642.49016,134461.2065,69809.75325,63792.2871,36174.14549,7037.17685,7812.031558,4755.651428,8522.474963,4733.036067,12892.64621,1081.961434,1345.14851,3481.189856,2594.143363,1093.179884,1263.953283,997.1205834,7030.372765,2137.299816,1166.881069,4655.743726,1122.140641,5064.074656,1763.721729,3772.613319,1525.47827,2370.957068,3932.784922,870.3809793,1103.146466,5649.988477,2019.921896,1623.280305,1947.217661,1145.124431,0,1886.939019
113,Ophthalmate,8423.681346,7384.159372,40464.28504,29845.7542,5176.318257,3646.893702,6509.413244,16388.76543,2051.575543,1997.730464,12280.28045,2544.582333,4436.650557,5201.814679,0,0,0,1119.840803,834.0898688,1798.147716,889.0823827,0,0,0,0,0,1813.966757,2134.484953,0,0,1420.777911,0,0,0,0,0,1104.080098,1374.936772,0,1312.278792,0,0,0,0,0,0,1687.612677
7,Ornithine,42982.42141,30910.57156,78455.36571,58096.16143,17458.22596,10314.15202,18022.95981,18150.86808,4789.608204,6785.235876,18371.69654,9831.101109,25240.51098,11747.34739,1255.828367,1223.009617,741.4435415,2657.634525,886.3475786,3010.835737,820.6648148,1100.674612,1231.216842,981.6830439,1222.098824,877.0611023,966.3660163,6494.01321,1032.102025,963.3648757,4363.146657,1547.703146,5733.895456,4441.012439,2356.601647,0,884.6245563,1323.263204,0,3617.465438,3627.331959,1105.42811,1449.421,4525.285765,2657.663679,1491.602303,5460.261532
117,Orotate,56479.41122,45794.84572,54958.56509,70513.29062,3585.75992,0,0,0,0,0,4154.126476,0,0,2125.517802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Pantothenate,1686567.655,1384720.927,2915473.247,2523759.318,1272820.95,909942.3663,1119572.158,1355494.968,301259.9646,332087.7462,733469.3657,412611.0525,434066.204,280891.3619,3053.453705,57077.4431,23437.23129,45311.1231,42516.44481,67695.59428,10788.22711,18774.69356,22091.66631,3582.119008,12013.36274,1630.683648,13101.91397,40974.24303,10745.95852,10180.62886,22886.19812,11958.27048,21230.73852,21930.45245,10163.84161,7053.904598,6892.505189,23787.97866,1910.121377,10386.20551,8168.958845,4986.086567,12321.38409,11113.69241,6135.759012,11117.1311,18293.18663
82,Phenylalanine,121538.4959,60050.7145,114956.675,112726.2735,25165.08839,20393.56795,20563.21429,27466.44298,23172.15451,24176.03398,50032.48156,32049.17177,91265.16418,57089.52025,23815.72734,23162.1905,11629.96415,23658.22612,17336.23884,40013.19534,10395.07942,11214.63024,17875.94504,8832.622893,30872.14714,9685.860065,21658.65328,84808.92515,17430.99551,23867.73425,78810.18473,31839.87453,87633.12752,54855.23301,55310.26779,42111.51222,29240.83407,82813.06714,9084.359062,41289.94803,39327.24272,16939.4171,52901.01792,79320.01155,31896.89968,52348.84715,150980.7075
11,Phosphocholine (+HAc),195671.4259,150241.9336,323237.5085,263625.762,39325.98754,39083.79902,44426.35308,51534.94863,38766.74981,47792.85806,110065.5527,65679.88304,49074.62865,33063.21917,4850.565344,5404.885208,3255.608741,10300.54927,2704.551621,7143.425948,978.9849618,1933.344528,3047.542572,3292.970267,2216.985611,1106.764156,1790.387943,5297.854697,1996.355283,1332.441665,8441.672905,2432.650247,6698.292697,3907.370939,6806.491743,2048.135699,1718.126541,2086.553391,0,1355.027332,3404.950721,2201.37249,2891.580328,2266.262912,0,1099.860573,3130.428666
106,Phosphoenolpyruvate,2472.020887,4363.712677,3228.645059,4726.683759,1925.169076,5927.00846,2927.356994,5611.65611,8416.895515,4581.16075,2406.661112,4046.200461,4897.811359,2699.072283,3102.75908,4155.873417,4120.841608,5475.136847,9745.385055,2265.802633,6902.554107,2201.883081,3679.121042,4631.590525,2673.448661,4156.14468,6077.703871,3689.551577,6505.229436,2428.109402,4803.082382,6146.510034,3834.81755,3176.807841,4051.56662,5769.580967,3867.001299,2259.30714,5244.492012,5145.574873,3656.209168,1673.171727,814.3969983,5616.463806,5761.315984,1696.122318,3148.053271
64,Pipecolic acid,575326.6004,474416.9293,946328.2214,797503.6895,230012.3713,206217.0101,244366.9522,310595.5741,82398.98642,91775.19633,212474.919,110233.0685,118693.6493,71882.12466,14530.80885,19957.2165,8779.942742,24571.82265,29036.36638,39574.20539,28199.80204,16616.7182,17877.06777,13586.07349,14617.02278,5460.421593,32173.39902,42905.1098,23183.14376,16986.8587,30650.98834,15659.65479,30817.27421,21292.50246,17822.55258,8852.973683,12706.83169,28349.21744,6987.048523,13595.08566,18599.60942,5741.538401,18335.39684,18006.72647,7941.311445,9349.265959,22902.44637
62,Proline,139492.3782,115975.3782,222954.0956,198878.4383,48745.08794,46295.81163,58974.16671,65608.19966,35975.71336,32811.4706,67707.82859,53584.45758,78312.42633,60491.77061,15443.43808,16787.14153,8641.444865,17482.68342,21717.3576,37715.79251,22173.02575,14668.92667,25946.03273,16649.30164,17373.31775,10497.21268,19087.89747,40662.59014,20216.03521,14067.09474,49280.96434,23654.19697,41611.97744,34972.38522,24384.96929,13294.11665,15303.18854,38012.14863,12391.96193,28997.83593,25361.40563,13615.00094,27351.71692,35040.79388,18250.73484,32464.10699,41419.0419
81,Pterin,20409.01221,14613.70942,17156.67265,27247.41866,22050.57756,17407.1842,7295.4323,2270.619351,20395.8005,6148.582636,6146.953888,19416.84423,0,17275.78361,1863.766459,4516.847848,8551.008919,26722.29002,2972.824762,8295.615846,10488.26077,3863.132743,15432.81245,3052.9063,4344.142968,1886.612554,14506.7129,2012.915362,27129.17954,1759.652318,0,3339.848374,0,1164.586136,1130.122235,2469.280455,1326.298456,0,0,0,0,0,1320.448103,1851.508757,0,1689.297139,1252.046657
72,Pyroglutamate,348056.8339,267684.8978,347676.1991,405742.1743,326018.8745,355728.3048,331349.1032,369067.7568,326879.811,259935.5813,375543.3253,308721.9489,411578.5754,336178.1271,108152.3057,155088.4,172910.8112,245501.8298,78045.74617,195447.3049,73775.35143,119198.9054,108346.8757,36182.44257,81984.42365,57757.38222,182250.2437,520585.5849,85475.80133,164792.9729,1136827.125,223827.1511,520562.9611,812598.1302,22583.90327,37928.42807,106267.0606,214425.6716,101422.036,645003.9686,55431.06231,109945.3769,149244.0738,666382.3455,243582.4545,240855.449,179672.9785
91,Pyruvate,144435.7272,155326.5231,240698.1204,182218.1365,44336.57373,42439.06608,49552.11948,48277.70435,31955.42422,20303.36257,40618.28787,24146.863,34860.72733,41023.41391,16963.61769,16130.87084,9014.072449,23009.95348,18937.47849,30244.70528,15646.31106,15922.62949,16954.81708,12997.40441,14995.88114,18758.94258,15177.20555,52513.32522,14201.76224,14020.22881,47574.26049,36231.73225,42839.87939,41872.91695,12515.58692,19576.58916,12906.96844,20613.25529,20578.23444,37236.89887,25014.09143,23058.00036,18571.32024,55137.37494,30414.31588,28451.97398,31150.44012
110,Raffinose,35450.70945,14796.32279,17080.36624,13915.64807,7672.043867,7116.700655,10315.40181,16638.94334,9208.721847,4997.064673,5603.263194,1006.874911,1726.563963,1040.239295,0,0,0,3526.991918,735.3978889,1151.083367,0,588.910566,0,0,0,0,1437.258439,4169.498083,0,0,4479.539892,6265.319605,8081.05721,1863.209583,0,3078.502473,2227.039443,3222.615631,0,2292.707259,1565.656746,0,0,2778.469812,2750.030679,3434.88239,6339.052334
75,Ribitol,587678.5208,456839.0843,1075262.622,791268.3006,205076.0377,117081.6307,286202.48,365516.2085,36937.58707,199243.8421,196062.4139,164486.5806,260024.2803,105226.627,15549.74461,15651.88012,7573.244477,30965.12309,9489.507354,38291.7011,11773.48128,5300.967134,8213.946085,2191.864602,10678.28606,4065.925535,14386.63613,34427.58826,10187.70149,6179.056723,34039.59093,10443.33872,19663.37067,17136.15661,14734.00659,14727.48319,5917.586765,67439.41779,4659.201702,6868.683788,19178.44767,6178.711739,10395.23921,22327.06408,8031.243579,5980.634874,14072.04642
21,Ribose phosphate,7375.115416,7508.460448,5607.692724,6725.283452,1724.46194,1084.067857,1534.498379,3824.055861,1228.96252,997.770641,5026.00673,1747.058139,5108.132739,1206.925263,0,0,0,759.1628404,646.0363799,948.3086609,0,0,0,0,0,0,953.1667519,0,0,0,961.9765255,0,1154.36069,0,820.0759096,0,0,1359.615944,0,0,1985.424189,0,0,0,0,0,736.1865661
17,S-adenosyl-L-methionine,9596.827684,7883.901462,20377.25695,16374.11273,4484.765782,3699.274752,3448.688289,6138.083674,2091.705602,4382.986865,10751.40165,6468.620533,7692.891067,4789.272642,1101.079079,822.4009051,467.957633,1215.467092,472.694739,1141.67203,743.0617455,0,0,0,783.5334587,0,842.0830917,985.7197764,0,0,1865.820993,1021.219671,0,839.620974,675.9769015,1275.637976,0,0,0,0,0,0,0,0,0,0,0
114,Sedoheptulose,224327.107,222367.5412,368520.6466,216897.2148,35613.86104,51260.75912,158726.5943,174677.0254,7768.798439,33674.76524,76835.32244,61446.63341,58229.27826,19728.78046,1115.026482,1484.700174,0,0,1730.43396,4209.82607,0,0,1741.152167,0,0,823.8790579,0,6548.471458,0,0,3595.780538,1545.056431,2653.1844,1177.955669,1371.233558,0,0,0,0,1316.599508,0,0,1445.536599,4418.646708,0,0,1220.693014
49,Serine,313015.495,262586.5967,509407.1166,446557.032,89017.58516,69193.0558,89430.04031,100037.8049,47551.19953,45476.28013,126927.3622,63384.38246,248561.7152,146051.1086,26734.50478,27642.03244,18734.8836,34065.8849,27993.03349,36897.15763,13361.79038,15574.51331,33415.2685,10922.51254,13156.81678,11019.51657,16347.05008,76913.4673,13167.55554,13939.90579,89665.57184,26370.11222,67134.54685,82073.09862,18712.92576,14131.42834,13538.34528,23814.68254,12349.88836,49552.43698,42115.86968,28345.32338,34494.79551,77359.4971,31045.65709,39388.06787,96348.44993
63,Sorbitol,3369479.67,3178179.963,6001252.869,6205107.946,2766944.657,2520775.071,3037038.266,3706908.119,1150827.756,1106778.388,3102699.442,1483832.569,2620785.433,1198347.292,339643.632,447297.7705,151828.3915,488055.8897,240126.8409,1022801.197,230727.7156,322010.8817,483105.3135,102748.2483,256001.9457,79582.28184,474195.0211,680145.5727,364911.5438,274290.3707,781096.7191,51447.74973,200389.5261,111878.3846,358717.5355,73263.93283,75582.48744,633220.0581,19348.17888,169791.5759,642243.498,206852.5809,76337.93861,107149.3645,30047.67759,38083.03353,264673.6883
39,Succinate,6267496.213,5602457.804,11549922.43,8235066.421,431490.7134,1104828.325,837165.5151,841859.0804,1466668.928,613843.2725,843667.0193,1004765.123,705857.6247,784488.7676,460729.9095,594332.4115,394325.4475,530276.5042,604079.6514,578281.0814,839321.6801,432255.3618,508879.8736,750208.6762,578144.9713,658126.693,1201144.302,689265.3531,850794.4647,444235.389,631292.5721,481142.9736,555835.8824,426237.1127,490965.6091,707504.2123,445495.8905,823327.2201,566525.9859,728150.3009,594932.0515,536920.4384,419865.1849,1366503.162,487597.0913,732302.4646,588347.4823
52,Sucrose,30357.15488,23270.34818,53328.8032,39904.57532,27822.88052,20634.28798,11053.21486,28455.52847,14507.20513,10559.04414,25667.15611,19606.69032,17032.73987,3079.038914,2263.210756,1691.36166,3459.803068,10476.669,4523.610319,11597.62064,2404.879574,5254.595447,3614.341011,3704.886905,2285.01329,5552.112484,6990.261104,48559.65221,4920.978817,5881.487966,23861.3017,36825.8466,31433.17927,21218.51883,5168.346932,1952.418328,39036.40014,8238.850417,12157.32712,27012.11678,14076.38068,6842.777692,33026.95598,18965.21681,11467.20914,84650.81038,38146.77487
70,Taurine,346641.529,273904.5095,624305.2001,427927.8775,93509.05601,76871.36753,137362.45,149935.7911,32835.13238,40103.88058,91977.80948,60328.41482,57220.40068,44176.25851,8403.915658,13189.2875,6091.072484,11148.44242,9723.146352,38223.52714,20648.00187,12254.20691,30198.82894,5820.792602,157577.9424,26719.56208,55070.31005,54829.81929,32368.23801,38309.1237,100486.1543,26784.67556,99080.01035,51231.03259,276653.53,211509.2314,158243.5202,586153.2216,18757.23863,46055.66194,57910.59201,122220.2838,34349.17364,183971.2911,53682.73207,54808.38271,281389.0473
61,Thiamine,20699.29686,24386.60214,22112.56892,18011.75472,25875.91587,7970.654034,9358.999471,11030.90631,6974.138145,0,21187.62164,0,10852.13435,0,4518.541568,0,0,0,0,5378.311092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Threonic acid,19460986.74,14348124.29,27564387.05,28611151.55,249929.4121,7335219.736,16892398.45,13044828.28,1252933.793,2856753.139,366177.5986,3739011.258,256844.7697,2785837.08,184637.8827,300277.6898,193900.9055,359556.1058,175938.6652,979715.2819,118790.2228,179224.6967,255109.8615,53962.18634,193871.7596,91320.18757,388118.2431,253818.8319,238394.6483,196583.3984,603638.2397,195481.326,599118.4008,448250.6913,149245.3612,224397.8959,220117.2049,858762.7444,69137.85639,184060.814,156937.0836,302606.2416,109374.4977,291415.8943,141624.0135,97847.69899,68772.47641
56,Threonine,283358.5659,242251.9824,566469.1431,410793.8586,126431.8138,59856.85582,71314.54714,92046.3829,76559.82579,72673.27972,283116.5268,99140.51532,220035.3192,120303.6156,27706.58735,20788.99404,17446.19271,22861.80079,23807.27109,40088.917,14580.88352,13590.80549,28399.64966,7606.249701,12416.15333,9603.143506,17484.74423,104635.3819,13897.29934,15166.83627,46077.07307,18168.39477,48902.7141,35840.74001,22447.65551,11490.46388,8748.751628,19103.29964,8461.985199,20042.72892,31336.42798,15277.00931,26464.55215,30838.81955,14867.19131,15796.99411,56647.27754
94,Thymidine,125352.6613,107678.8969,218615.6595,178310.2509,252917.6799,188416.7912,283940.5974,341064.2546,53822.31203,70363.40769,179076.0417,88629.58212,262302.2521,101579.4778,6840.759819,4340.183254,3701.588832,3123.062845,1806.038476,5649.213161,1545.026033,2651.152942,2634.294353,1445.358189,2874.164298,2118.174656,6085.254337,20780.10285,5303.490807,4038.764984,20961.05431,5452.458912,10622.71976,11627.14876,6516.650684,3639.770921,5183.368267,10247.35234,0,3004.28579,13951.41959,3173.352429,9294.820831,0,1417.592605,5144.419715,9451.289079
85,Tryptophan,63734.09597,42257.54896,75513.46069,75037.46344,32205.82652,24636.45022,32173.67749,38277.37481,27620.2268,29268.67395,81039.28334,37423.79455,40578.19353,30256.79861,11177.62654,16282.62842,8919.247556,8411.635172,12803.69296,22469.03085,15062.57451,13167.99032,25571.37845,0,12874.54208,0,5351.950421,36000.41809,9513.765773,12093.79376,26495.19179,4753.500062,31580.1166,29431.77018,22383.9928,12789.21007,9584.357121,34319.1249,2982.974157,6935.389372,25891.6604,4981.119386,21248.67586,24704.20109,8459.977555,15696.82611,52697.40874
68,Tyrosine,83989.11965,54812.70884,110279.6247,98805.50044,45662.84214,39619.13766,49460.00169,57547.41023,27853.38544,25584.09317,56265.21983,34057.32775,55216.19587,40640.32634,30846.21642,31839.84519,17297.81478,34183.96345,48446.04451,80655.21473,33733.44459,45373.39781,61407.19279,20112.57009,64325.69035,19964.6789,42795.70611,144034.0328,45913.07812,39180.54225,191835.7482,87038.64446,210784.3381,155788.1726,80237.60757,39580.52712,34311.35593,108327.3707,23661.74983,67710.00598,106366.3384,37846.659,108500.1946,182217.4531,60636.32993,96948.42284,369107.4448
107,UDP,15539.36687,12500.427,26436.89354,24642.39871,6690.501458,1787.612177,1397.212196,3594.126342,0,1789.229173,2652.817891,1334.450875,2349.215007,0,0,0,0,0,0,0,0,0,0,831.4192171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,UDP-D-Glucose,345363.1315,284656.9818,614538.949,600760.7945,162404.4122,127826.6266,163810.9127,217098.8729,82889.60034,89649.32139,246433.5685,137184.8571,157432.1709,102766.5507,27552.63284,35833.72913,14966.92916,22665.25524,27050.86223,46625.88246,11754.18761,17971.79646,21685.74887,2110.346818,12672.28176,1675.035215,19654.53843,58683.88237,17213.63669,12979.41857,22616.8424,3692.353566,30425.79221,24121.22748,14475.8097,13793.22793,7088.623303,27184.07823,1496.610235,9263.458918,20879.89622,4024.245821,14508.75492,8654.952928,5793.903715,2618.39749,23368.51506
25,UDP-N-acetyl-glucosamine,1933609.629,1549853.706,2852802.174,2575463.805,607483.969,583200.0445,823815.8561,1046289.582,223165.4179,250725.6756,711282.0053,337863.3898,328155.5889,237763.0703,66695.97376,95927.37232,40555.08608,70623.21521,91054.98652,171401.0831,32908.55362,41837.65114,58387.20671,2607.997034,24621.75656,3629.657932,38309.10845,114532.4406,30833.88281,28590.31538,57790.89794,11736.49172,75365.98977,53455.31458,36808.94098,24720.68623,15843.35057,49541.76955,5153.085627,18800.28159,45231.34501,10947.00024,33818.85582,31086.53854,13463.12867,11969.99081,48615.40268
20,UMP,228962.4518,163038.0507,340208.4401,222933.0564,27557.65156,41235.58667,58334.70498,91549.64615,27094.01909,25074.5834,31847.05635,16049.37677,27476.11919,19637.1665,2628.57648,9035.385367,4786.761131,20460.93066,16866.12575,20209.94894,4092.845188,6240.038963,7032.558766,1628.129642,11375.56463,3001.067414,19373.87841,53425.27245,8393.30666,7306.474026,56786.12578,31222.31214,44527.50499,42083.83738,12470.35125,16783.04914,13051.41979,31676.44499,3104.077487,23349.89934,30680.3963,7599.489244,23603.62622,12579.81207,12336.36445,7821.628803,38499.31425
59,Uric acid,39541.14144,26055.10893,21919.43364,50189.17056,5652.756768,11100.16955,18729.97129,21536.24626,5780.498589,1868.300154,0,3394.952738,22803.16051,8646.511775,0,0,1209.742318,2263.131975,925.1665812,0,0,0,0,0,0,0,2188.117658,0,2077.311755,0,2649.240857,2795.183696,3295.200359,3699.953189,0,0,0,2857.197577,3007.889488,2476.953224,1965.520998,6743.444323,1747.699821,2070.329798,0,0,9759.521109
89,Uridine,205183.4318,167145.2322,274783.2755,227852.2291,10840.014,9118.182718,11052.89824,20470.17585,8263.687479,7817.520724,12812.6462,6161.336595,8922.830552,8695.040854,1048.206891,1402.104418,0,1724.267505,3715.272078,4466.587838,0,903.4758516,3044.5211,0,1625.157159,0,4443.280834,11174.67089,6718.281027,757.3870728,18579.10328,18162.76884,9726.370569,13316.61377,1402.513764,1264.003579,1983.336,3168.595043,946.7710148,7133.478526,10692.33183,1338.793422,7688.599519,9696.38476,2606.29457,6366.492829,9673.610614
65,Valine,537311.17,385132.3884,812114.1617,918600.3388,79324.71384,72261.10226,96110.16336,106180.3894,64535.61611,73198.40674,142629.645,85658.39972,149165.2271,97777.38854,34639.3283,43478.25369,26073.27672,45491.00335,44614.81053,66423.68938,32804.53915,28144.09861,34613.4803,34766.52033,34792.61545,21435.01968,40353.01783,72477.15992,31900.04137,28999.68803,97839.0224,49698.19135,84702.54808,76611.2166,45355.43578,31951.15048,31721.45611,65459.84942,32459.50154,49088.05653,65081.73285,28681.24817,49146.6906,83883.94211,43907.08411,45712.4721,158164.7386
